5660	钕	51	99.9681041529	nu:3/nv3	neodymium
5661	窭	51	99.9681626059	ju4	poor/rustic
5662	蚧	51	99.9682210588	jie4	horned toad
5663	蝼	51	99.9682795118	lou2	mole-cricket/Gryllotalpa africona
5664	箪	51	99.9683379648	dan1	round basket for cooked rice
5665	墉	51	99.9683964178	yong1	fortified wall
5666	喾	51	99.9684548708	ku4	name of an emperor
5667	獍	51	99.9685133238	jing4	an animal which eats its mother
5668	阊	51	99.9685717768	chang1	gate of heaven/gate of palace
5669	铑	51	99.9686302298	lao3	rhodium
5670	矇	50	99.9686875366	meng3	
5671	滁	50	99.9687448435	chu2	name of a river
5672	侔	50	99.9688021503	mou2	similar/comparable/equal
5673	亳	50	99.9688594572	bo2	name of district in Anhui/capital of Yin
5674	鄞	50	99.968916764	yin2	name of a district in Zhejiang
5675	哙	50	99.9689740709	kuai4	(surname)/throat/to swallow
5676	庀	50	99.9690313777	pi3	prepare
5677	洮	50	99.9690886846	tao2	cleanse/name of a river
5678	婧	50	99.9691459914	jing4	modest/supple
5679	擘	50	99.9692032983	bo4	thumb/break/tear/pierce/split/to analyze
5680	肜	50	99.9692606051	rong2	(surname)
5681	煅	50	99.969317912	duan4	
5682	祉	50	99.9693752188	zhi3	felicity
5683	肀	50	99.9694325257	yu4	
5684	類	50	99.9694898325	lei4	
5685	虮	50	99.9695471394	ji3	nymph of louse
5686	鬣	50	99.9696044462	lie4	bristles/mane
5687	筇	50	99.9696617531	qiong2	species of bamboo
5688	蹀	50	99.9697190599	die2	tread on
5689	蒯	50	99.9697763668	kuai3	a rush/scirpus cyperinus
5690	鈤	50	99.9698336736	ri4	
5691	珐	49	99.9698898343	fa4	enamel ware/cloisonne ware
5692	刿	49	99.9699459951	gui4	cut/injure
5693	偬	49	99.9700021558	zong3	busy/hurried/despondent
5694	苄	49	99.9700583165	bian4	
5695	馇	49	99.9701144772	zha	
5696	浼	49	99.9701706379	mei3	ask a favor of
5697	逄	49	99.9702267986	pang2	(surname)
5698	缗	49	99.9702829593	min2	cord/fishing-line/string of coins
5699	膂	49	99.9703391201	lu:3/lv3	backbone/strength
5700	煺	49	99.9703952808	tui4	
5701	飏	49	99.9704514415	yang2	
5702	镬	49	99.9705076022	huo4	boiler or caldron
5703	虺	49	99.9705637629	hui1/hui3	sick/with no ambition, poisonous snakes
5704	鼬	49	99.9706199236	you4	weasel, mustela itatis
5705	姝	49	99.9706760843	shu1	pretty woman
5706	暝	49	99.9707322451	ming2	dark
5707	艟	49	99.9707884058	chong1	
5708	颛	49	99.9708445665	zhuan1	(surname)/good/simple
5709	吣	48	99.9708995811	qin4	
5710	杼	48	99.9709545956	zhu4	shuttle of a loom
5711	楝	48	99.9710096102	lian4	Melia japonica
5712	砬	48	99.9710646248	la2	
5713	锪	48	99.9711196394	huo1	
5714	秫	48	99.9711746539	shu2	Panicum italicum
5715	稞	48	99.9712296685	ke1	(wheat)
5716	鸫	48	99.9712846831	dong1	thrush/Tardus fuscatus
5717	鹈	48	99.9713396977	ti2	pelican
5718	蚶	48	99.9713947122	han1	small clam/arca inflata
5719	蝮	48	99.9714497268	fu4	venomous snake
5720	銎	48	99.9715047414	qiong1/qiong2	eye of an axe
5721	洱	48	99.971559756	er3	name of a river
5722	钣	48	99.9716147706	ban3	metal plate/sheet of metal
5723	暾	48	99.9716697851	tun1	sun above the horizon
5724	鲔	48	99.9717247997	wei3	little tuna/Euthnnus allecteratus
5725	佶	47	99.9717786682	ji2	difficult to pronounce
5726	郅	47	99.9718325366	zhi4	(surname)/extremely
5727	汜	47	99.971886405	si4	stream which returns after branching
5728	湓	47	99.9719402735	pen2	flowing of water/name of a river
5729	搴	47	99.9719941419	qian1	seize
5730	砀	47	99.9720480104	dang4	stone with color veins
5731	硭	47	99.9721018788	mang2	crude saltpeter
5732	睥	47	99.9721557472	bi4/pi4	look askance
5733	疱	47	99.9722096157	pao4	
5734	蛲	47	99.9722634841	nao2	
5735	麇	47	99.9723173526	jun1	hornless deer
5736	荦	47	99.972371221	luo4	brindled ox/clear/eminent
5737	戥	47	99.9724250894	deng3	small steelyard for weighing money
5738	瓴	47	99.9724789579	ling2	concave channels of tiling
5739	翥	47	99.9725328263	zhu4	soar
5740	侉	46	99.9725855486	kua3	
5741	蹓	46	99.9726382709	liu1	
5742	嵝	46	99.9726909932	lou3	mountain peak
5743	闫	46	99.9727437155	yan2	(surname)
5744	逑	46	99.9727964378	qiu2	collect/to match
5745	旒	46	99.9728491601	liu2	tassel
5746	钋	46	99.9729018824	po1	polonium
5747	镫	46	99.9729546047	deng4	stirrup
5748	蚰	46	99.973007327	you2	house centipede
5749	鞲	46	99.9730600493	gou1	
5750	陟	46	99.9731127716	zhi4	advance/ascend
5751	痧	46	99.9731654939	sha1	cholera
5752	绨	46	99.9732182162	ti2	coarse greenish black pongee
5753	缣	46	99.9732709386	jian1	thick waterproof silk
5754	醚	45	99.9733225147	mi2	ether
5755	螟	45	99.9733740909	ming2	Heliothus armigera
5756	蒡	45	99.973425667	bang4	Arctium lappa/great burdock
5757	呖	45	99.9734772432	li4	sound of splitting/cracking
5758	猡	45	99.9735288194	luo2	name of a tribe
5759	悭	45	99.9735803955	qian1	stingy
5760	溘	45	99.9736319717	ke4	suddenly
5761	楸	45	99.9736835479	qiu1	Catalpa/Mallotus japonicus
5762	胩	45	99.973735124	ka3	
5763	胙	45	99.9737867002	zuo4	confer upon/sacrificial flesh
5764	欷	45	99.9738382764	xi1	to sob
5765	蜉	45	99.9738898525	fu2	(dragon fly)/(large ant)/(wasp)
5766	遒	45	99.9739414287	qiu2	consolidate/end/strong
5767	樗	45	99.9739930049	chu1	simarubaceae
5768	酃	44	99.9740434349	ling2	name of a district in Hunan
5769	茴	44	99.9740938649	hui2	fennel
5770	菘	44	99.974144295	song1	(cabbage)/Brassica chinensis
5771	褰	44	99.974194725	qian1	lift up the skirts/lower garments
5772	杌	44	99.974245155	wu4	low stool
5773	榱	44	99.974295585	cui1	small rafter
5774	旰	44	99.9743460151	gan4	sunset/evening
5775	晷	44	99.9743964451	gui3	sundial
5776	鸺	44	99.9744468751	xiu1	owl
5777	魆	44	99.9744973052	xu1	
5778	髟	44	99.9745477352	biao1	hair/shaggy
5779	谳	44	99.9745981652	yan4	decide judicially
5780	缯	44	99.9746485952	zeng1/zeng4	(surname)/silk fabrics, to tie/to bind
5781	敉	44	99.9746990253	mi3	peaceful
5782	眬	43	99.9747483092	long2	
5783	芴	43	99.9747975931	wu4	fluorine
5784	薅	43	99.974846877	hao1	pull out (weed)
5785	狺	43	99.9748961608	yin2	snarling of dogs
5786	猗	43	99.9749454447	yi1	(interj.)
5787	珲	43	99.9749947286	hun2/hui1	(fine jade)
5788	碓	43	99.9750440125	dui4	pestle/pound with a pestle
5789	镄	43	99.9750932964	fei4	
5790	瓠	43	99.9751425803	hu4	gourd
5791	篦	43	99.9751918642	bi4	fine-toothed comb/to comb
5792	鹮	43	99.9752411481	huan2	
5793	羧	43	99.975290432	suo1	(chem.) carboxyl (radical)
5794	唢	43	99.9753397159	suo3	
5795	趼	43	99.9753889998	jian3	callous
5796	聬	43	99.9754382837	weng3	
5797	苴	43	99.9754875675	ju1	(hemp)/(surname)/sack cloth
5798	炱	42	99.9755357053	tai2	soot
5799	锘	42	99.9755838431	nuo4	
5800	锞	42	99.9756319808	ke4	grease-pot for cart/ingot
5801	镅	42	99.9756801186	mei2	
5802	鸸	42	99.9757282563	er2	emu
5803	褊	42	99.9757763941	bian3	narrow/urgent
5804	筲	42	99.9758245318	shao1	basket/bucket
5805	鲱	42	99.9758726696	fei1	
5806	怙	42	99.9759208073	hu4	presume
5807	锱	42	99.9759689451	zi1	ancient weight/one-eighth of a tael
5808	嘧	42	99.9760170829	mi4	(phonetic) as in pyrimidine
5809	曩	42	99.9760652206	nang3	in former times
5810	澌	42	99.9761133584	si1	drain dry/to exhaust
5811	孥	42	99.9761614961	nu2	child/offspring
5812	熵	42	99.9762096339	shang1	entropy
5813	畋	42	99.9762577716	tian2	cultivate (land)/to hunt
5814	祎	42	99.9763059094	yi1	
5815	燹	42	99.9763540471	xian3	conflagration
5816	圮	41	99.9764010388	pi3	destroyed/injure
5817	藁	41	99.9764480304	gao3	
5818	泔	41	99.976495022	gan1	slop from rinsing rice
5819	缌	41	99.9765420136	si1	fine linen
5820	枋	41	99.9765890052	fang1	Santalum album
5821	肼	41	99.9766359968	jing3	
5822	旄	41	99.9766829885	mao2/mao4	banner decorated with animal's tail, aged
5823	悫	41	99.9767299801	que4	honest
5824	醍	41	99.9767769717	ti2	
5825	髂	41	99.9768239633	qia4	
5826	疖	41	99.9768709549	jie2/jie1	pimple, sore, boil
5827	螓	41	99.9769179465	qin2	small cicada with a square head
5828	佴	41	99.9769649382	er4	assistant
5829	戢	41	99.9770119298	ji2	collect oneself/put away
5830	氮	40	99.9770577753	dan4	nitrogen
5831	垓	40	99.9771036207	gai1	boundary
5832	蕹	40	99.9771494662	weng4	
5833	嗪	40	99.9771953117	qin2	
5834	溧	40	99.9772411572	li4	name of a river
5835	甓	40	99.9772870027	pi4	glazed tile
5836	祆	40	99.9773328482	xian1	
5837	锔	40	99.9773786936	ju1/ju2	mend chinaware with staples, curium
5838	跬	40	99.9774245391	kui3	brief/short step
5839	捭	40	99.9774703846	bai3/bai4	spread out/to open, weed
5840	哓	40	99.9775162301	xiao1	a cry of alarm/querulous
5841	窆	40	99.9775620756	bian3	put a coffin in grave
5842	蘧	40	99.977607921	qu2	(surname)/Dianthus superbus
5843	锗	39	99.9776526204	zhe3	germanium
5844	谂	39	99.9776973197	shen3	consult
5845	揎	39	99.9777420191	xuan1	pull up sleeves/strike with fists
5846	嘌	39	99.9777867184	piao4	
5847	杪	39	99.9778314178	miao3	the limit/tip of branch
5848	歃	39	99.9778761171	sha4	drink
5849	窬	39	99.9779208164	yu2	hole in a wall
5850	醐	39	99.9779655158	hu2	purest cream
5851	趵	39	99.9780102151	bao4/bo1	jump/leap
5852	绡	39	99.9780549145	xiao1	raw silk
5853	柙	39	99.9780996138	xia2	cage/pen/scabbard
5854	殍	39	99.9781443132	piao3	die of starvation
5855	瘌	39	99.9781890125	la4	scabies/scald-head
5856	碶	39	99.9782337118	qi4	
5857	脔	39	99.9782784112	luan2	skinny/sliced meat
5858	貢	39	99.9783231105	gong4	
5859	菰	38	99.9783666637	gu1	Zizania latifolia/mushroom
5860	甙	38	99.9784102169	dai4	
5861	崦	38	99.9784537702	yan1	name of a mountain in Gansu
5862	嵯	38	99.9784973234	cuo2	lofty (as of mountain)
5863	徭	38	99.9785408766	yao2	compulsory service
5864	洇	38	99.9785844298	yin1	
5865	缑	38	99.978627983	gou1	(surname)
5866	枳	38	99.9786715362	zhi3	(orange)/hedge thorn
5867	盱	38	99.9787150894	xu1	(surname)/anxious/stare
5868	鸲	38	99.9787586426	qu2	(mynah)
5869	蚍	38	99.9788021958	pi2	
5870	蝣	38	99.978845749	you2	Ephemera strigata
5871	籼	38	99.9788893022	xian1	
5872	穀	38	99.9789328554	yu4	
5873	僬	38	99.9789764086	jiao1	clever/pigmies
5874	怃	38	99.9790199618	wu3	disappointed/startled
5875	溲	38	99.9790635151	sou1	urinate
5876	郜	38	99.9791070683	gao4	(surname)/name of a feudal state
5877	菡	37	99.9791494753	han4	lotus blossom
5878	缧	37	99.9791918824	lei2	bind/bond
5879	玮	37	99.9792342895	wei3	(reddish jade)/precious/rare
5880	锎	37	99.9792766965	kai1	
5881	跗	37	99.9793191036	fu1	instep/tarsus
5882	烷	37	99.9793615107	wan2	alkane
5883	谵	37	99.9794039177	zhan1	incoherent talk/talkative
5884	妣	37	99.9794463248	bi3	deceased mother
5885	硒	37	99.9794887319	xi1	selenium
5886	藿	37	99.979531139	huo4	Lophanthus rugosus/beans
5887	糨	37	99.979573546	jiang4	
5888	彘	36	99.979614807	zhi4	swine
5889	愍	36	99.9796560679	min3	pity/sympathize
5890	筮	36	99.9796973288	shi4	divine by stalk
5891	跽	36	99.9797385898	ji4	kneel
5892	哿	36	99.9797798507	ge3	excellent/happy/well-being
5893	榍	36	99.9798211116	xie4	
5894	疸	36	99.9798623726	dan3/da	jaundice
5895	蕰	36	99.9799036335	wen1	
5896	阚	36	99.9799448944	kan4	(surname)/peep
5897	褙	36	99.9799861554	bei4	paper or cloth pasted together
5898	豂	36	99.9800274163	liao2	
5899	芈	35	99.9800675311	mi3	(surname)
5900	侑	35	99.9801076459	you4	urge to eat
5901	吖	35	99.9801477607	a1	
5902	湔	35	99.9801878755	jian1	cleanse/name of a river
5903	嫜	35	99.9802279903	zhang1	husband's parent/lady in the moon
5904	桴	35	99.9802681051	fu2	beam/rafter
5905	檩	35	99.9803082199	lin3	cross-beam/ridge-pole
5906	戗	35	99.9803483347	qiang1	
5907	腱	35	99.9803884494	jian4	gristle
5908	锬	35	99.9804285642	tan2	long spear
5909	骶	35	99.980468679	di3	
5910	赀	35	99.9805087938	zi1	fine instead of punishment/property
5911	塄	35	99.9805489086	leng2	
5912	莪	35	99.9805890234	e2	zedoary
5913	萘	35	99.9806291382	nai4	
5914	疠	35	99.980669253	li4	sore caused by varnish poisoning
5915	苒	34	99.9807082217	ran3	luxuriant growth/passing (of time)
5916	辂	34	99.9807471903	lu4	chariot
5917	锓	34	99.980786159	qin3	
5918	锝	34	99.9808251277	de2	
5919	镪	34	99.9808640963	qiang1/qiang3	sulfuric acid, money/string of coins
5920	跖	34	99.980903065	zhi2	sole of foot
5921	鲶	34	99.9809420336	nian2	sheat
5922	砘	34	99.9809810023	dun4	
5923	茕	34	99.9810199709	qiong2	alone/desolate
5924	缋	34	99.9810589396	hui4	multi-color/to draw
5925	鞬	34	99.9810979083	jian1	
5926	烯	33	99.9811357308	xi1	alkene
5927	劂	33	99.9811735533	jue2	chisel/engrave
5928	帔	33	99.9812113758	pei4	cape
5929	瑷	33	99.9812491983	ai4	jasper/precious stone
5930	磴	33	99.9812870209	deng4	cliff-ledge/stone step
5931	罨	33	99.9813248434	yan3	foment/valve
5932	锾	33	99.9813626659	huan2	(ancient measure)/money
5933	蟥	33	99.9814004884	huang2	horse-leech
5934	仵	33	99.981438311	wu3	opponent
5935	皴	33	99.9814761335	cun1	chapped/cracked
5936	俜	33	99.981513956	ping1	forlorn
5937	涠	33	99.9815517785	wei2	still water
5938	滹	33	99.981589601	hu1	(surname)/name of a river
5939	瞋	33	99.9816274236	tian2	
5940	撄	33	99.9816652461	ying1	oppose/to attack
5941		33	99.9817030686		
5942	鵰	33	99.9817408911	diao1	
5943	袴	32	99.9817775675	ku4	
5944	谿	32	99.9818142439	ji1	
5945	荸	32	99.9818509203	bi2	water chestnut
5946	岜	32	99.9818875967	ba1	
5947	岣	32	99.9819242731	gou3	name of a hill in Hunan
5948	嵫	32	99.9819609494	zi1	name of a mountain in Gansu
5949	羼	32	99.9819976258	chan4	confusion/sheep crowding
5950	姒	32	99.9820343022	si4	(surname)/wife of older brother
5951	栌	32	99.9820709786	lu2	capital (of column)/smoke tree
5952	昃	32	99.982107655	ze4	afternoon/decline
5953	晡	32	99.9821443314	bu1	3-5 p.m.
5954	锖	32	99.9821810077	qiang1	the color of a mineral
5955	鹣	32	99.9822176841	jian1	mythical bird with 1 eye and 1 wing
5956	舴	32	99.9822543605	ze2	small boat
5957	舾	32	99.9822910369	xi1	
5958	鳕	32	99.9823277133	xue3	codfish/Gadus macrocephalus
5959	祢	32	99.9823643897	mi2	
5960	螭	32	99.9824010661	chi1	hornless dragon
5961	螬	32	99.9824377424	cao2	larva of Mimela lucidula
5962	貪	32	99.9824744188	tan1	
5963	谮	32	99.9825110952	zen4	slander
5964	赉	32	99.9825477716	lai4	bestow/confer
5965	荑	31	99.9825833018	ti2/yi2	(grass), to weed
5966	蓼	31	99.9826188321	liao3/lu4	polygonum/smartweed, luxuriant growth
5967	猞	31	99.9826543623	she1	
5968	洙	31	99.9826898926	zhu1	(surname)/name of a river
5969	渖	31	99.9827254228	shen3	place name/pour
5970	渫	31	99.9827609531	xie4	(surname)/get rid of/scatter
5971	濞	31	99.9827964833	bi4	
5972	屣	31	99.9828320136	xi3	slippers
5973	璩	31	99.9828675438	qu2	(jade ring)/(surname)
5974	甏	31	99.9829030741	beng4	
5975	毽	31	99.9829386043	jian4	shuttlecock
5976	钐	31	99.9829741346	shan1	samarium
5977	耦	31	99.9830096648	ou3	pair/mate/ploughshare
5978	舳	31	99.9830451951	zhu2	poopdeck/stern of boat
5979	糗	31	99.9830807253	qiu3	(surname)/dry provisions
5980	訾	31	99.9831162556	zi1/zi3	(surname)/backbite/wealth, backbite/dislike
5981	氟	31	99.9831517858	fu2	fluorine
5982	獒	31	99.9831873161	ao2	mastiff
5983	祧	31	99.9832228463	tiao1	ancestral hall
5984	葚	31	99.9832583765	ren4/shen4	fruit of mulberry, fruit of mulberry
5985	绀	31	99.9832939068	gan4	violet or purple
5986	锫	31	99.983329437	pei2	
5987	觚	31	99.9833649673	gu1	goblet/rule/law
5988	徼	31	99.9834004975	jiao3/jiao4	by mere luck, boundary/go around
5989	衖	30	99.9834348816	long4	
5990	囝	30	99.9834692658	jian3	child
5991	杩	30	99.9835036499	ma4	
5992	砑	30	99.983538034	ya4	to calender
5993	痱	30	99.9835724181	fei4	prickly heat
5994	舯	30	99.9836068022	zhong1	
5995	艏	30	99.9836411863	shou3	
5996	莳	30	99.9836755704	shi2/shi4	Peuceclanum gravelens/to plant
5997	縻	30	99.9837099545	mi2	tie up
5998	剀	30	99.9837443386	kai3	carefully/moderately
5999	劁	30	99.9837787228	qiao1	
6000	傺	30	99.9838131069	chi4	detain/hinder
6001	垧	30	99.983847491	shang3	
6002	枘	30	99.9838818751	rui4	tenon/tool handle
6003	彖	30	99.9839162592	tuan4	running hog
6004	蝻	30	99.9839506433	nan3	immature locusts
6005	蓊	29	99.9839838813	weng3	a plant in bloom/thick
6006	妁	29	99.9840171193	shuo4	(surname)/matchmaker
6007	橥	29	99.9840503572	zhu1	Zelkova acuminata
6008	瓿	29	99.9840835952	bu4	
6009	燠	29	99.9841168332	yu4	warm
6010	鹇	29	99.9841500711	xian2	silver pheasant badge worn by civil officials of the 5th grade
6011	疣	29	99.9841833091	you2	nodule/wart
6012	羝	29	99.9842165471	di1	billy goat/ram
6013	鲭	29	99.9842497851	qing1	mackerel/mullet
6014	沆	29	99.984283023	hang4	
6015	礅	29	99.984316261	dun1	stone block
6016	癜	29	99.984349499	dian4	erythema/leucoderm
6017	璺	29	99.984382737	wen4	a crack, as in porcelain
6018	棹	29	99.9844159749	zhuo1/zhao4	table
6019	悝	29	99.9844492129	kui1/li3	laugh at, sad
6020	籀	29	99.9844824509	zhou4	(surname)/(writing)/develop
6021	礌	29	99.9845156889	lei3	
6022	陬	28	99.9845477807	zou1	corner/foot of mountain
6023	莶	28	99.9845798725	xian1	
6024	葸	28	99.9846119644	xi3	feel insecure/unhappy
6025	叻	28	99.9846440562	le4	place names
6026	呙	28	99.984676148	guo1	
6027	嵴	28	99.9847082399	ji2	
6028	尻	28	99.9847403317	kao1	end of spine
6029	膈	28	99.9847724235	ge2	diaphragm
6030	蚵	28	99.9848045154	e2/ke1	oyster
6031	瀣	28	99.9848366072	xie4	mist/vapor
6032	薷	28	99.9848686991	ru2	Elshotria paltrini
6033	怿	28	99.9849007909	yi4	pleased/rejoice
6034	栊	28	99.9849328827	long2	bar/cage/gratings
6035	畎	28	99.9849649746	quan3	field drains
6036	镗	28	99.9849970664	tang1/tang2	noise of drums
6037	痿	28	99.9850291582	wei3	atrophy
6038	骐	28	99.9850612501	qi2	piebald horse
6039	顱	28	99.9850933419	lu2	
6040	祇	27	99.9851242876	qi2	
6041	邳	27	99.9851552333	pi1	
6042	墼	27	99.985186179	ji1	
6043	呋	27	99.9852171247	fu1	
6044	嶷	27	99.9852480704	yi2	name of a mountain in Hunan
6045	犴	27	99.9852790161	an4	jail
6046	狍	27	99.9853099618	pao2	
6047	猁	27	99.9853409075	li4	a kind of monkey
6048	硇	27	99.9853718532	nao2	
6049	钴	27	99.9854027989	gu3	cobalt
6050	秭	27	99.9854337446	zi3	billion
6051	疳	27	99.9854646903	gan1	rickets
6052	癔	27	99.985495636	yi4	
6053	螯	27	99.9855265817	ao2	nippers/claw (of crab)/chela/pincers/Astacus fluviatilis
6054	糍	27	99.9855575274	ci2	
6055	酡	27	99.9855884731	tuo2	flushed (from drinking)
6056	菪	27	99.9856194188	dang4	henbane
6057	泫	27	99.9856503645	xuan4	weep
6058	铙	27	99.9856813102	nao2	big cymbals
6059	羟	27	99.9857122559	qiang3	hydroxyl (radical)
6060	蒌	27	99.9857432016	lou2	Arthemisia vulgaris/piper betle
6061	淠	27	99.9857741473	pi4	luxuriant (of water plants)
6062	坼	27	99.985805093	che4	to crack/split/break/to chap
6063	骘	27	99.9858360387	zhi4	determine/promote/stallion
6064	缂	27	99.9858669844	ke4	to woof
6065	扃	27	99.9858979301	jiong1	shut
6066	衄	27	99.9859288758	nu:4/nv4	bleed at the nose/check in battle
6067	纮	27	99.9859598215	hong2	
6068	豳	27	99.9859907672	bin1	name of an ancient city
6069	睚	27	99.9860217129	ya2	
6070	鄹	26	99.9860515125	zou1	
6071	苈	26	99.986081312	li4	Drabanemerosa hebecarpa
6072	嫫	26	99.9861111116	mo2	ugly woman
6073	骀	26	99.9861409112	tai2/dai4	tired/worn out horse
6074	缍	26	99.9861707107	duo3	
6075	瞀	26	99.9862005103	mao4	indistinct vision/dim
6076	锇	26	99.9862303098	e2	osmium
6077	艨	26	99.9862601094	meng2	war-boat
6078	菝	26	99.986289909	ba2	smilax china
6079	萆	26	99.9863197085	bi4	castor seed
6080	枨	26	99.9863495081	cheng2	door post
6081	棼	26	99.9863793077	fen2	beams in roof/confused
6082	烀	26	99.9864091072	hu1	
6083	碥	26	99.9864389068	bian3	
6084	祓	26	99.9864687063	fu2	cleanse/remove evil
6085	氦	25	99.9864973598	hai4	helium
6086	郿	25	99.9865260132	mei2	
6087	洄	25	99.9865546666	hui2	eddy/whirlpool
6088	瑗	25	99.98658332	yuan4	large jade ring
6089	檠	25	99.9866119735	qing2	instrument for straightening bows
6090	毵	25	99.9866406269	san1	long-haired/shaggy
6091	腭	25	99.9866692803	e4	
6092	爨	25	99.9866979337	cuan4	(surname)/cooking-stove/to cook
6093	砼	25	99.9867265872	tong2	
6094	鹛	25	99.9867552406	mei2	
6095	粞	25	99.986783894	xi1	ground rice/thresh rice
6096	鲢	25	99.9868125474	lian2	Hypophthalmichthys moritrix
6097	幂	25	99.9868412009	mi4	power (math.term)
6098	冼	25	99.9868698543	xian3	(surname)
6099	撙	25	99.9868985077	zun3	regulate/restrain
6100	桕	25	99.9869271611	jiu4	
6101	檎	25	99.9869558146	qin2	(fruit)
6102	佾	25	99.986984468	yi4	row of dancers at sacrifices
6103	狁	25	99.9870131214	yun3	name of a tribe
6104	胬	25	99.9870417748	nu3	
6105	镔	25	99.9870704283	bin1	fine steel
6106	顒	25	99.9870990817	yu2	
6107	髫	25	99.9871277351	tiao2	tufts of hair on children
6108	巯	24	99.9871552424	qiu2	
6109	邠	24	99.9871827497	bin1	
6110	狴	24	99.987210257	bi4	(tapir)
6111	潋	24	99.9872377643	lian4	full of water/trough
6112	孢	24	99.9872652716	bao1	spore
6113	戽	24	99.9872927789	hu4	water bucket for irrigation
6114	酮	24	99.9873202861	tong2	ketone
6115	躞	24	99.9873477934	xie4	to walk
6116	茭	24	99.9873753007	jiao1	Zizania aquatica
6117	璎	24	99.987402808	ying1	necklace
6118	荇	24	99.9874303153	xing4	Limnanthemui nymphoides
6119	漶	24	99.9874578226	huan4	indecipherable
6120	绁	24	99.9874853299	xie4	leash/rein
6121	朊	24	99.9875128372	ruan3	protein
6122	燔	24	99.9875403445	fan2	burn/to roast meat for sacrifice
6123	铦	24	99.9875678517	tian3	
6124	鼂	24	99.987595359	zhao1	
6125	葳	23	99.9876217202	wei1	luxuriant
6126	惝	23	99.9876480813	chang3/tang3	disappointed, disappointed
6127	澶	23	99.9876744425	chan2	still (as of water)/still water
6128	娈	23	99.9877008036	luan2	beautiful
6129	桷	23	99.9877271648	jue2	rafter/malus toringo
6130	镠	23	99.9877535259	liao2	
6131	觇	23	99.9877798871	zhan1/chan1	keep at/to spy
6132	犍	23	99.9878062482	jian1	bullock
6133	眙	23	99.9878326094	yi2	place name
6134	蜣	23	99.9878589705	qiang1	dung beetle
6135	艋	23	99.9878853317	meng3	small boat
6136	悛	23	99.9879116928	quan1	to reform
6137	轾	23	99.987938054	zhi4	back and lower of chariot/short/low
6138	觋	23	99.9879644152	xi2	wizard
6139	聱	23	99.9879907763	ao2	difficult to pronounce
6140	豉	23	99.9880171375	chi3	salted fermented beans
6141	赟	23	99.9880434986	yun1	
6142	垆	23	99.9880698598	lu2	clay/shop
6143	搠	23	99.9880962209	shuo4	daub/thrust
6144	岙	23	99.9881225821	ao4	
6145	樘	23	99.9881489432	tang2	
6146	耋	23	99.9881753044	die4/die2	aged/in one's eighties
6147	荜	23	99.9882016655	bi4	bean/pulse
6148	徂	23	99.9882280267	cu2	to go/to reach
6149	骎	23	99.9882543878	qin1	
6150	钒	22	99.9882796028	fan2	vanadium
6151	萜	22	99.9883048178	tie1	
6152	蕤	22	99.9883300329	rui2	fringe/overladen with flowers
6153	岽	22	99.9883552479	dong1	
6154	椁	22	99.9883804629	guo3	outer coffin
6155	铧	22	99.9884056779	hua2	ploughshare/spade
6156	镎	22	99.9884308929	na2	
6157	鹋	22	99.9884561079	miao2	
6158	顸	22	99.9884813229	han1	dawdling
6159	趑	22	99.988506538	zi1	
6160	趱	22	99.988531753	zan3	hasten/urge
6161	鲟	22	99.988556968	xun2	acipenser sp./sturgeon
6162	髋	22	99.988582183	kuan1	pelvis/pelvic
6163	佰	22	99.988607398	bai3	(complicated form of) hundred (used to avoid fraud)
6164	椠	22	99.988632613	qian4	wooden tablet/edition
6165	坻	22	99.988657828	chi2/di3	islet/rock in river, place name
6166	掊	22	99.9886830431	pou2/pou3	take up in both hands, break up/hit
6167	猱	22	99.9887082581	nao2	(monkey)/scratch
6168	廨	22	99.9887334731	xie4	office
6169	溷	22	99.9887586881	hun4	disordered/privy
6170	鹎	22	99.9887839031	bei1	bird
6171	隰	22	99.9888091181	xi2	(surname)/low/marshy land
6172	镡	22	99.9888343331	tan2	(surname)/knob on a sword-handle
6173	孓	21	99.988858402	jue2	larvae of mosquito
6174	棰	21	99.9888824709	chui2	flog/whip
6175	樨	21	99.9889065398	xi1	Osmanthus fragrans
6176	昝	21	99.9889306087	zan3	
6177	砟	21	99.9889546775	zha3	fragments
6178	蝓	21	99.9889787464	yu2	snail
6179	蹁	21	99.9890028153	pian2	to limp
6180	觫	21	99.9890268842	su4	tremble with fear
6181	瞇	21	99.989050953	mi1	
6182	槠	21	99.9890750219	zhu1	Quercus glanca
6183	傈	21	99.9890990908	li4	
6184	坌	21	99.9891231597	ben4	bring together/dust
6185	攮	21	99.9891472286	nang3	to fend off/to stab
6186	嚆	21	99.9891712974	hao1	sound/noise
6187	黥	21	99.9891953663	qing2	(surname)/tattoo criminals on face
6188	泮	21	99.9892194352	pan4	melt
6189	轫	21	99.9892435041	ren4	brake
6190	顐	21	99.9892675729	wen4	
6191	褔	21	99.9892916418	fu4	
6192	豨	20	99.9893145646	xi1	
6193	莨	20	99.9893374873	lang4	Scopalia japonica maxin
6194	菥	20	99.98936041	xi1	
6195	釐	20	99.9893833328	li2	
6196	溽	20	99.9894062555	ru4	damp/muggy
6197	骝	20	99.9894291783	liu2	bay horse with black mane
6198	椟	20	99.989452101	du2	cabinet/case/casket
6199	钇	20	99.9894750237	yi3	yttrium
6200	铖	20	99.9894979465	cheng2	person's name
6201	筚	20	99.9895208692	bi4	wicker
